tournament_year,stage,player_1name,player_2name,player_1score,player_2score
2010,1/32-FINALS,Stompe C.,Maish S.,3.0,1.0
2010,1/32-FINALS,Scholten R.,Hine S.,2.0,3.0
2010,1/32-FINALS,Thornton R.,Perez C.,3.0,1.0
2010,1/32-FINALS,Taylor P.,Monk C.,3.0,0.0
2010,1/32-FINALS,Priestley D.,McDine K.,2.0,3.0
2010,1/32-FINALS,Mardle W.,Artut J.,0.0,3.0
2009,1/32-FINALS,Baxter R.,Kantele M.,3.0,1.0
2009,1/32-FINALS,Eccles T.,Van Eijden R.,3.0,2.0
2009,1/32-FINALS,Gray A.,Nicholson P.,0.0,3.0
2009,1/32-FINALS,Osborne C.,Losper C.,3.0,0.0
2009,1/32-FINALS,Shepherd K.,Van der Rassel J.,2.0,3.0
2009,1/32-FINALS,Smith A.,Ayres T.,2.0,3.0
2009,1/32-FINALS,Van der Voort V.,Bezzeg N.,3.0,0.0
2009,1/32-FINALS,Wade J.,Dolan B.,3.0,0.0
2009,1/32-FINALS,King M.,Yongsheng S.,3.0,0.0
2009,1/32-FINALS,Lewis A.,Stewart R.,3.0,1.0
2009,1/32-FINALS,Lloyd C.,Klaasen J.,0.0,3.0
2009,1/32-FINALS,Mason C.,Magowan J.,0.0,3.0
2009,1/32-FINALS,Dudbridge M.,Fullwell N.,3.0,2.0
2009,1/32-FINALS,Hamilton A.,Barnard M.,3.0,0.0
2009,1/32-FINALS,Manley P.,Suljovic M.,2.0,3.0
2009,1/32-FINALS,Mardle W.,Fatum D.,3.0,0.0
2009,1/32-FINALS,Newton W.,Laursen P.,3.0,1.0
2009,1/32-FINALS,Ovens D.,Maish S.,3.0,0.0
2009,1/32-FINALS,van Barneveld R.,Stephenson M.,3.0,0.0
2009,1/32-FINALS,Walsh M.,Caven J.,3.0,2.0
2009,1/32-FINALS,Bates B.,McBrearty F.,3.0,0.0
2009,1/32-FINALS,Jenkins T.,Smith D.,1.0,3.0
2009,1/32-FINALS,Painter K.,Clark M.,3.0,2.0
2009,1/32-FINALS,Priestley D.,French W.,3.0,0.0
2009,1/32-FINALS,Roy A.,McDine K.,1.0,3.0
2009,1/32-FINALS,Tabern A.,Beaton S.,3.0,0.0
2009,1/32-FINALS,Taylor P.,Grubb S.,3.0,0.0
2009,1/32-FINALS,van Gerwen M.,Young D.,3.0,1.0
2009,1/32-FINALS,Jenkins A.,Stompe C.,1.0,3.0
2009,1/32-FINALS,Jones W.,Thornton R.,1.0,3.0
2009,1/32-FINALS,Part J.,Davis B.,0.0,3.0
2009,1/32-FINALS,Scholten R.,Rodriguez C.,2.0,3.0
2008,1/32-FINALS,Baxter R.,Olson D.,3.0,2.0
2008,1/32-FINALS,Beaton S.,Evans S.,3.0,0.0
2008,1/32-FINALS,Dudbridge M.,Hine S.,3.0,1.0
2008,1/32-FINALS,Osborne C.,Extercatte E.,1.0,3.0
2008,1/32-FINALS,Part J.,Losper C.,3.0,1.0
2008,1/32-FINALS,Smith A.,Suljovic M.,2.0,3.0
2008,1/32-FINALS,Wade J.,MacArthur S.,3.0,0.0
2008,1/32-FINALS,Warriner-Little A.,Yongsheng S.,3.0,1.0
2008,1/32-FINALS,Hamilton A.,Kwadijk L.,3.0,1.0
2008,1/32-FINALS,Jenkins A.,Navratil M.,3.0,2.0
2008,1/32-FINALS,Jones W.,Eccles T.,0.0,3.0
2008,1/32-FINALS,Lewis A.,Askew D.,3.0,1.0
2008,1/32-FINALS,Priestley D.,Maish S.,1.0,3.0
2008,1/32-FINALS,Roy A.,Parry W.,3.0,2.0
2008,1/32-FINALS,van Barneveld R.,Forde A.,3.0,0.0
2008,1/32-FINALS,Van der Voort V.,Klaasen J.,3.0,2.0
2008,1/32-FINALS,Anderson B.,Clark J.,2.0,3.0
2008,1/32-FINALS,Bates B.,Convery G.,3.0,0.0
2008,1/32-FINALS,Jenkins T.,Shepherd K.,2.0,3.0
2008,1/32-FINALS,Mason C.,Brown S.,3.0,1.0
2008,1/32-FINALS,McGowan M.,Barry J.,3.0,0.0
2008,1/32-FINALS,Newton W.,Caven J.,0.0,3.0
2008,1/32-FINALS,Ovens D.,Monk C.,3.0,0.0
2008,1/32-FINALS,Painter K.,Mawson G.,3.0,0.0
2008,1/32-FINALS,King M.,Rosenauer M.,3.0,2.0
2008,1/32-FINALS,Manley P.,Greebe T.,3.0,2.0
2008,1/32-FINALS,Scholten R.,Clark M.,3.0,2.0
2008,1/32-FINALS,Taylor P.,van Gerwen M.,3.0,2.0
2008,1/32-FINALS,Gray A.,Walsh M.,2.0,3.0
2008,1/32-FINALS,Lloyd C.,Van der Rassel J.,2.0,3.0
2008,1/32-FINALS,Mardle W.,Carver R.,3.0,2.0
2008,1/32-FINALS,Tabern A.,Laursen P.,3.0,1.0
2007,1/32-FINALS,Askew D.,Burchell M.,3.0,2.0
2007,1/32-FINALS,Dudbridge M.,Kuczynski J.,3.0,1.0
2007,1/32-FINALS,Jenkins A.,Davis B.,3.0,1.0
2007,1/32-FINALS,Newton W.,Wada T.,3.0,0.0
2007,1/32-FINALS,Painter K.,Osborne C.,1.0,3.0
2007,1/32-FINALS,Roy A.,Burnett R.,3.0,0.0
2007,1/32-FINALS,Scholten R.,Miller R.,3.0,0.0
2007,1/32-FINALS,Smith A.,Yongsheng S.,3.0,0.0
2007,1/32-FINALS,Beaton S.,Convery G.,3.0,0.0
2007,1/32-FINALS,Hamilton A.,Welding G.,3.0,0.0
2007,1/32-FINALS,Jones W.,Branks I.,3.0,0.0
2007,1/32-FINALS,Mardle W.,Caves A.,2.0,3.0
2007,1/32-FINALS,Monk C.,Laursen P.,0.0,3.0
2007,1/32-FINALS,Priestley D.,Schenk J.,3.0,0.0
2007,1/32-FINALS,Sams L.,Ladley D.,1.0,3.0
2007,1/32-FINALS,Wade J.,French W.,3.0,1.0
2007,1/32-FINALS,Anderson B.,Webster D.,1.0,3.0
2007,1/32-FINALS,Bates B.,Cyr B.,2.0,3.0
2007,1/32-FINALS,Lewis A.,Fleet A.,3.0,0.0
2007,1/32-FINALS,Lloyd C.,Seyler T.,3.0,0.0
2007,1/32-FINALS,Ovens D.,Smith S.,3.0,0.0
2007,1/32-FINALS,van Barneveld R.,Clegg M.,3.0,0.0
2007,1/32-FINALS,Walsh M.,Vonck R.,0.0,3.0
2007,1/32-FINALS,Warriner-Little A.,Tabern A.,0.0,3.0
2007,1/32-FINALS,Baxter R.,Gray A.,2.0,3.0
2007,1/32-FINALS,Clark M.,McGowan M.,1.0,3.0
2007,1/32-FINALS,Jenkins T.,Lawrence M.,3.0,1.0
2007,1/32-FINALS,Maish S.,Havenga W.,2.0,3.0
2007,1/32-FINALS,Manley P.,Jowett D.,3.0,0.0
2007,1/32-FINALS,Mason C.,Atwood W.,3.0,0.0
2007,1/32-FINALS,Part J.,Green A.,3.0,2.0
2007,1/32-FINALS,Taylor P.,Pein A.,3.0,0.0
2006,1/32-FINALS,Askew D.,Convery G.,0.0,3.0
2006,1/32-FINALS,Clarys E.,Cadogan W.,3.0,0.0
2006,1/32-FINALS,Harvey J.,Seyler T.,0.0,3.0
2006,1/32-FINALS,Mason C.,Hine S.,3.0,1.0
2006,1/32-FINALS,Monk C.,Smith A.,0.0,3.0
2006,1/32-FINALS,Painter K.,Newton D.,3.0,1.0
2006,1/32-FINALS,Roy A.,Tabern A.,2.0,3.0
2006,1/32-FINALS,Warriner-Little A.,Welge A.,3.0,0.0
2006,1/32-FINALS,Anderson B.,Hamilton A.,2.0,3.0
2006,1/32-FINALS,Baxter R.,Carver R.,2.0,3.0
2006,1/32-FINALS,Clark M.,Woods K.,3.0,0.0
2006,1/32-FINALS,Dudbridge M.,Young D.,3.0,0.0
2006,1/32-FINALS,Jenkins T.,Mann J.,3.0,2.0
2006,1/32-FINALS,Mardle W.,Roach B.,3.0,1.0
2006,1/32-FINALS,Ovens D.,Wylie G.,3.0,1.0
2006,1/32-FINALS,Priestley D.,Magowan J.,3.0,1.0
2006,1/32-FINALS,Jenkins A.,Bulen P.,3.0,1.0
2006,1/32-FINALS,Lloyd C.,Welding G.,2.0,3.0
2006,1/32-FINALS,Manley P.,Spiolek K.,3.0,0.0
2006,1/32-FINALS,Sams L.,Kuczynski J.,0.0,3.0
2006,1/32-FINALS,Scholten R.,Whitcombe D.,3.0,1.0
2006,1/32-FINALS,Smith D.,Salmon M.,3.0,2.0
2006,1/32-FINALS,Walsh M.,Parry W.,3.0,0.0
2006,1/32-FINALS,Webster D.,Extercatte E.,2.0,3.0
2006,1/32-FINALS,Beaton S.,Van der Rassel J.,0.0,3.0
2006,1/32-FINALS,Caves A.,Alker S.,1.0,3.0
2006,1/32-FINALS,Lewis A.,Honey D.,3.0,0.0
2006,1/32-FINALS,Maish S.,Clark J.,2.0,3.0
2006,1/32-FINALS,Newton W.,Matsunaga Y.,3.0,0.0
2006,1/32-FINALS,Part J.,Liu C. A.,3.0,0.0
2006,1/32-FINALS,Taylor P.,Platt D.,3.0,0.0
2006,1/32-FINALS,Wade J.,Jones W.,2.0,3.0
